Player_Name,Kaggle_Match_Name,City,Sample_Innings,Sample_Balls,Confidence_Weight,Overall_SR,City_SR,City_Baseline_SR,City_Deviation,Overall_Avg,City_Avg,Overall_Boundary_Pct
Sam Curran,Sam Curran,Mohali,4,66,0.448,130.37,127.27,145.91,-0.021,24.0,28.0,53.03
Sam Curran,Sam Curran,Mullanpur,5,108,0.836,130.37,123.15,135.45,-0.057,24.0,26.6,53.03
Sam Curran,Sam Curran,Mumbai,1,30,0.304,130.37,193.33,115.79,0.681,24.0,58.0,53.03
Sameer Rizvi,Sameer Rizvi,Chennai,2,29,0.0,102.86,120.69,110.29,0.0,9.0,17.5,44.44
Sameer Rizvi,Sameer Rizvi,Lucknow,1,5,0.0,102.86,20.0,112.83,0.0,9.0,1.0,44.44
Sameer Rizvi,Sameer Rizvi,Visakhapatnam,1,1,0.0,102.86,0.0,130.42,0.0,9.0,0.0,44.44
Sanju Samson,Sanju Samson,Ahmedabad,3,128,0.858,149.16,151.56,117.77,0.025,37.77,32.33,65.8
Sanju Samson,Sanju Samson,Bengaluru,1,15,0.0,149.16,153.33,133.24,0.0,37.77,23.0,65.8
Sanju Samson,Sanju Samson,Chennai,1,2,0.0,149.16,0.0,110.29,0.0,37.77,0.0,65.8
Sanju Samson,Sanju Samson,Delhi,1,52,0.34,149.16,178.85,139.7,0.221,37.77,93.0,65.8
Sanju Samson,Sanju Samson,Dharamsala,1,3,0.0,149.16,66.67,129.46,0.0,37.77,2.0,65.8
Sanju Samson,Sanju Samson,Guwahati,2,30,0.304,149.16,156.67,105.94,0.097,37.77,23.5,65.8
Sanju Samson,Sanju Samson,Hyderabad,2,36,0.307,149.16,155.56,130.53,0.054,37.77,28.0,65.8
Sanju Samson,Sanju Samson,Jaipur,10,264,0.95,149.16,149.62,127.06,0.004,37.77,65.83,65.8
Sanju Samson,Sanju Samson,Kolkata,3,63,0.415,149.16,169.84,139.66,0.154,37.77,53.5,65.8
Sanju Samson,Sanju Samson,Lucknow,1,35,0.306,149.16,208.57,112.83,0.677,37.77,0.0,65.8
Sanju Samson,Sanju Samson,Mullanpur,1,14,0.0,149.16,128.57,135.45,0.0,37.77,18.0,65.8
Sanju Samson,Sanju Samson,Mumbai,14,278,0.95,149.16,145.32,115.79,-0.042,37.77,23.76,65.8
Sanju Samson,Sanju Samson,Pune,2,51,0.336,149.16,168.63,116.06,0.21,37.77,43.0,65.8
Shahbaz Ahmed,Shahbaz Ahmed,Ahmedabad,2,56,0.359,124.32,121.43,117.77,-0.03,21.08,34.0,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Bengaluru,4,33,0.305,124.32,124.24,133.24,-0.001,21.08,13.67,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Chennai,1,5,0.0,124.32,140.0,110.29,0.0,21.08,7.0,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Delhi,1,29,0.0,124.32,203.45,139.7,0.0,21.08,59.0,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Hyderabad,2,55,0.354,124.32,105.45,130.53,-0.161,21.08,58.0,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Kolkata,2,10,0.0,124.32,210.0,139.66,0.0,21.08,10.5,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Mohali,1,3,0.0,124.32,166.67,145.91,0.0,21.08,0.0,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Mullanpur,1,8,0.0,124.32,187.5,135.45,0.0,21.08,0.0,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Mumbai,9,245,0.95,124.32,131.84,115.79,0.081,21.08,40.38,49.41
Shahbaz Ahmed,Shahbaz Ahmed,Pune,2,29,0.0,124.32,68.97,116.06,0.0,21.08,6.67,49.41
Shardul Thakur,Shardul Thakur,Ahmedabad,2,10,0.0,147.59,60.0,117.77,0.0,13.61,3.0,63.67
Shardul Thakur,Shardul Thakur,Dharamsala,1,12,0.0,147.59,150.0,129.46,0.0,13.61,18.0,63.67
Shardul Thakur,Shardul Thakur,Hyderabad,1,7,0.0,147.59,128.57,130.53,0.0,13.61,9.0,63.67
Shardul Thakur,Shardul Thakur,Kolkata,5,49,0.329,147.59,175.51,139.66,0.208,13.61,21.5,63.67
Shardul Thakur,Shardul Thakur,Mohali,1,3,0.0,147.59,266.67,145.91,0.0,13.61,0.0,63.67
Shardul Thakur,Shardul Thakur,Mumbai,9,107,0.835,147.59,139.25,115.79,-0.09,13.61,16.56,63.67
Shardul Thakur,Shardul Thakur,Pune,1,6,0.0,147.59,116.67,116.06,0.0,13.61,7.0,63.67
Shashank Singh,Shashank Singh,Ahmedabad,1,60,0.387,164.45,220.0,117.77,0.581,42.1,0.0,66.98
Shashank Singh,Shashank Singh,Bengaluru,1,8,0.0,164.45,262.5,133.24,0.0,42.1,0.0,66.98
Shashank Singh,Shashank Singh,Chennai,1,27,0.0,164.45,96.3,110.29,0.0,42.1,0.0,66.98
Shashank Singh,Shashank Singh,Dharamsala,2,40,0.311,164.45,165.0,129.46,0.005,42.1,66.0,66.98
Shashank Singh,Shashank Singh,Kolkata,1,29,0.0,164.45,237.93,139.66,0.0,42.1,0.0,66.98
Shashank Singh,Shashank Singh,Lucknow,1,7,0.0,164.45,142.86,112.83,0.0,42.1,0.0,66.98
Shashank Singh,Shashank Singh,Mullanpur,5,77,0.605,164.45,135.06,135.45,-0.232,42.1,26.0,66.98
Shashank Singh,Shashank Singh,Mumbai,3,20,0.0,164.45,190.0,115.79,0.0,42.1,19.0,66.98
Shashank Singh,Shashank Singh,Pune,2,26,0.0,164.45,100.0,116.06,0.0,42.1,13.0,66.98
Sherfane Rutherford,Sherfane Rutherford,Mumbai,2,92,0.778,66.0,78.26,115.79,0.133,16.5,24.0,30.3
Shimron Hetmyer,Shimron Hetmyer,Ahmedabad,3,84,0.702,158.98,166.67,117.77,0.08,37.52,70.0,64.39
Shimron Hetmyer,Shimron Hetmyer,Bengaluru,1,10,0.0,158.98,60.0,133.24,0.0,37.52,6.0,64.39
Shimron Hetmyer,Shimron Hetmyer,Chennai,1,19,0.0,158.98,163.16,110.29,0.0,37.52,0.0,64.39
Shimron Hetmyer,Shimron Hetmyer,Dharamsala,1,32,0.305,158.98,156.25,129.46,-0.024,37.52,50.0,64.39
Shimron Hetmyer,Shimron Hetmyer,Guwahati,2,39,0.31,158.98,194.87,105.94,0.464,37.52,76.0,64.39
Shimron Hetmyer,Shimron Hetmyer,Hyderabad,2,25,0.0,158.98,140.0,130.53,0.0,37.52,35.0,64.39
Shimron Hetmyer,Shimron Hetmyer,Jaipur,9,79,0.635,158.98,135.44,127.06,-0.211,37.52,17.83,64.39
Shimron Hetmyer,Shimron Hetmyer,Kolkata,2,8,0.0,158.98,50.0,139.66,0.0,37.52,2.0,64.39
Shimron Hetmyer,Shimron Hetmyer,Mullanpur,1,10,0.0,158.98,270.0,135.45,0.0,37.52,0.0,64.39
Shimron Hetmyer,Shimron Hetmyer,Mumbai,11,229,0.95,158.98,162.01,115.79,0.033,37.52,61.83,64.39
Shimron Hetmyer,Shimron Hetmyer,Pune,2,21,0.0,158.98,180.95,116.06,0.0,37.52,38.0,64.39
Shivam Dube,Shivam Dube,Ahmedabad,3,106,0.833,152.09,147.17,117.77,-0.051,34.42,39.0,64.22
Shivam Dube,Shivam Dube,Bengaluru,1,28,0.0,152.09,189.29,133.24,0.0,34.42,53.0,64.22
Shivam Dube,Shivam Dube,Chennai,13,244,0.95,152.09,168.03,110.29,0.19,34.42,45.56,64.22
Shivam Dube,Shivam Dube,Delhi,1,12,0.0,152.09,208.33,139.7,0.0,34.42,25.0,64.22
Shivam Dube,Shivam Dube,Dharamsala,1,1,0.0,152.09,0.0,129.46,0.0,34.42,0.0,64.22
Shivam Dube,Shivam Dube,Hyderabad,1,24,0.0,152.09,187.5,130.53,0.0,34.42,45.0,64.22
Shivam Dube,Shivam Dube,Jaipur,1,34,0.306,152.09,158.82,127.06,0.06,34.42,54.0,64.22
Shivam Dube,Shivam Dube,Kolkata,1,21,0.0,152.09,238.1,139.66,0.0,34.42,50.0,64.22
Shivam Dube,Shivam Dube,Lucknow,1,8,0.0,152.09,37.5,112.83,0.0,34.42,3.0,64.22
Shivam Dube,Shivam Dube,Mumbai,12,327,0.95,152.09,161.47,115.79,0.101,34.42,40.62,64.22
Shivam Dube,Shivam Dube,Pune,1,17,0.0,152.09,111.76,116.06,0.0,34.42,0.0,64.22
Shivam Dube,Shivam Dube,Visakhapatnam,1,19,0.0,152.09,110.53,130.42,0.0,34.42,21.0,64.22
Shreyas Iyer,Shreyas Iyer,Bengaluru,1,24,0.0,127.57,162.5,133.24,0.0,32.92,0.0,53.27
Shreyas Iyer,Shreyas Iyer,Chennai,1,33,0.305,127.57,106.06,110.29,-0.256,32.92,35.0,53.27
Shreyas Iyer,Shreyas Iyer,Kolkata,6,122,0.852,127.57,139.34,139.66,0.087,32.92,42.5,53.27
Shreyas Iyer,Shreyas Iyer,Lucknow,1,17,0.0,127.57,152.94,112.83,0.0,32.92,0.0,53.27
Shreyas Iyer,Shreyas Iyer,Mumbai,12,354,0.95,127.57,135.31,115.79,0.084,32.92,31.93,53.27
Shreyas Iyer,Shreyas Iyer,Pune,3,24,0.0,127.57,129.17,116.06,0.0,32.92,10.33,53.27
Shreyas Iyer,Shreyas Iyer,Visakhapatnam,1,11,0.0,127.57,163.64,130.42,0.0,32.92,18.0,53.27
Shubham Dubey,Shubham Dubey,Delhi,1,14,0.0,183.33,192.86,139.7,0.0,33.0,27.0,72.73
Shubham Dubey,Shubham Dubey,Mumbai,1,6,0.0,183.33,133.33,115.79,0.0,33.0,0.0,72.73
Shubman Gill,Shubman Gill,Ahmedabad,16,1132,0.95,140.56,163.6,117.77,0.241,39.95,66.14,57.88
Shubman Gill,Shubman Gill,Bengaluru,2,64,0.425,140.56,175.0,133.24,0.281,39.95,112.0,57.88
Shubman Gill,Shubman Gill,Chennai,2,46,0.321,140.56,117.39,110.29,-0.276,39.95,27.0,57.88
Shubman Gill,Shubman Gill,Delhi,2,18,0.0,140.56,116.67,139.7,0.0,39.95,10.5,57.88
Shubman Gill,Shubman Gill,Jaipur,2,80,0.649,140.56,138.75,127.06,-0.016,39.95,55.5,57.88
Shubman Gill,Shubman Gill,Kolkata,2,58,0.372,140.56,155.17,139.66,0.109,39.95,45.0,57.88
Shubman Gill,Shubman Gill,Lucknow,2,23,0.0,140.56,82.61,112.83,0.0,39.95,9.5,57.88
Shubman Gill,Shubman Gill,Mohali,1,49,0.329,140.56,136.73,145.91,-0.026,39.95,67.0,57.88
Shubman Gill,Shubman Gill,Mullanpur,1,29,0.0,140.56,127.59,135.45,0.0,39.95,37.0,57.88
Shubman Gill,Shubman Gill,Mumbai,12,254,0.95,140.56,124.41,115.79,-0.175,39.95,17.56,57.88
Shubman Gill,Shubman Gill,Pune,3,99,0.814,140.56,152.53,116.06,0.129,39.95,75.5,57.88
Sunil Narine,Sunil Narine,Ahmedabad,1,2,0.0,169.81,0.0,117.77,0.0,18.03,0.0,80.26
Sunil Narine,Sunil Narine,Bengaluru,1,23,0.0,169.81,247.83,133.24,0.0,18.03,57.0,80.26
Sunil Narine,Sunil Narine,Chennai,1,23,0.0,169.81,147.83,110.29,0.0,18.03,34.0,80.26
Sunil Narine,Sunil Narine,Delhi,1,6,0.0,169.81,66.67,139.7,0.0,18.03,4.0,80.26
Sunil Narine,Sunil Narine,Hyderabad,1,2,0.0,169.81,50.0,130.53,0.0,18.03,1.0,80.26
Sunil Narine,Sunil Narine,Kolkata,10,148,0.878,169.81,168.92,139.66,-0.007,18.03,27.78,80.26
Sunil Narine,Sunil Narine,Lucknow,1,40,0.311,169.81,205.0,112.83,0.401,18.03,82.0,80.26
Sunil Narine,Sunil Narine,Mohali,1,2,0.0,169.81,350.0,145.91,0.0,18.03,0.0,80.26
Sunil Narine,Sunil Narine,Mumbai,8,55,0.354,169.81,172.73,115.79,0.032,18.03,9.5,80.26
Sunil Narine,Sunil Narine,Pune,2,14,0.0,169.81,164.29,116.06,0.0,18.03,23.0,80.26
Sunil Narine,Sunil Narine,Visakhapatnam,1,42,0.314,169.81,209.52,130.42,0.339,18.03,88.0,80.26
Suryakumar Yadav,Suryakumar Yadav,Ahmedabad,2,102,0.824,163.54,166.67,117.77,0.033,36.1,42.5,69.26
Suryakumar Yadav,Suryakumar Yadav,Bengaluru,1,17,0.0,163.54,94.12,133.24,0.0,36.1,16.0,69.26
Suryakumar Yadav,Suryakumar Yadav,Chennai,2,43,0.315,163.54,144.19,110.29,-0.231,36.1,31.0,69.26
Suryakumar Yadav,Suryakumar Yadav,Delhi,2,14,0.0,163.54,192.86,139.7,0.0,36.1,13.5,69.26
Suryakumar Yadav,Suryakumar Yadav,Hyderabad,1,3,0.0,163.54,233.33,130.53,0.0,36.1,7.0,69.26
Suryakumar Yadav,Suryakumar Yadav,Jaipur,1,8,0.0,163.54,125.0,127.06,0.0,36.1,10.0,69.26
Suryakumar Yadav,Suryakumar Yadav,Lucknow,2,15,0.0,163.54,113.33,112.83,0.0,36.1,8.5,69.26
Suryakumar Yadav,Suryakumar Yadav,Mohali,1,33,0.305,163.54,206.06,145.91,0.29,36.1,68.0,69.26
Suryakumar Yadav,Suryakumar Yadav,Mullanpur,1,54,0.349,163.54,146.3,135.45,-0.136,36.1,79.0,69.26
Suryakumar Yadav,Suryakumar Yadav,Mumbai,16,436,0.95,163.54,177.29,115.79,0.149,36.1,51.53,69.26
Suryakumar Yadav,Suryakumar Yadav,Pune,3,103,0.827,163.54,163.11,116.06,-0.005,36.1,56.0,69.26
Swapnil Singh,Swapnil Singh,Ahmedabad,1,8,0.0,150.0,50.0,117.77,0.0,30.0,0.0,80.0
Swapnil Singh,Swapnil Singh,Bengaluru,1,9,0.0,150.0,177.78,133.24,0.0,30.0,0.0,80.0
Swapnil Singh,Swapnil Singh,Hyderabad,1,6,0.0,150.0,200.0,130.53,0.0,30.0,12.0,80.0
Tilak Varma,Tilak Varma,Ahmedabad,3,72,0.53,146.26,194.44,117.77,0.504,40.52,23.33,60.69
Tilak Varma,Tilak Varma,Bengaluru,1,50,0.332,146.26,162.0,133.24,0.129,40.52,0.0,60.69
Tilak Varma,Tilak Varma,Chennai,1,25,0.0,146.26,124.0,110.29,0.0,40.52,31.0,60.69
Tilak Varma,Tilak Varma,Delhi,2,64,0.425,146.26,170.31,139.7,0.179,40.52,54.5,60.69
Tilak Varma,Tilak Varma,Hyderabad,2,54,0.349,146.26,196.3,130.53,0.426,40.52,53.0,60.69
Tilak Varma,Tilak Varma,Jaipur,1,50,0.332,146.26,140.0,127.06,-0.056,40.52,70.0,60.69
Tilak Varma,Tilak Varma,Lucknow,1,11,0.0,146.26,63.64,112.83,0.0,40.52,7.0,60.69
Tilak Varma,Tilak Varma,Mohali,1,10,0.0,146.26,260.0,145.91,0.0,40.52,0.0,60.69
Tilak Varma,Tilak Varma,Mullanpur,1,18,0.0,146.26,194.44,135.45,0.0,40.52,0.0,60.69
Tilak Varma,Tilak Varma,Mumbai,20,528,0.95,146.26,131.25,115.79,-0.162,40.52,38.5,60.69
Tilak Varma,Tilak Varma,Pune,3,51,0.336,146.26,147.06,116.06,0.009,40.52,75.0,60.69
Tim David,Tim David,Ahmedabad,3,32,0.305,171.16,87.5,117.77,-0.875,28.86,4.67,64.88
Tim David,Tim David,Bengaluru,1,8,0.0,171.16,62.5,133.24,0.0,28.86,5.0,64.88
Tim David,Tim David,Chennai,2,21,0.0,171.16,90.48,110.29,0.0,28.86,9.5,64.88
Tim David,Tim David,Delhi,2,30,0.304,171.16,173.33,139.7,0.016,28.86,52.0,64.88
Tim David,Tim David,Hyderabad,2,35,0.306,171.16,171.43,130.53,0.002,28.86,0.0,64.88
Tim David,Tim David,Jaipur,1,5,0.0,171.16,100.0,127.06,0.0,28.86,0.0,64.88
Tim David,Tim David,Lucknow,2,36,0.307,171.16,180.56,112.83,0.107,28.86,0.0,64.88
Tim David,Tim David,Mohali,1,10,0.0,171.16,190.0,145.91,0.0,28.86,0.0,64.88
Tim David,Tim David,Mullanpur,1,10,0.0,171.16,220.0,135.45,0.0,28.86,22.0,64.88
Tim David,Tim David,Mumbai,17,243,0.95,171.16,181.89,115.79,0.116,28.86,31.57,64.88
Tim Seifert,Tim Seifert,Mumbai,1,16,0.0,113.04,143.75,115.79,0.0,8.67,23.0,61.54
Tim Seifert,Tim Seifert,Pune,1,5,0.0,113.04,60.0,116.06,0.0,8.67,3.0,61.54
Travis Head,Travis Head,Ahmedabad,1,28,0.0,201.89,135.71,117.77,0.0,53.3,19.0,80.68
Travis Head,Travis Head,Bengaluru,1,45,0.319,201.89,237.78,133.24,0.293,53.3,107.0,80.68
Travis Head,Travis Head,Chennai,1,7,0.0,201.89,185.71,110.29,0.0,53.3,13.0,80.68
Travis Head,Travis Head,Delhi,1,33,0.305,201.89,272.73,139.7,0.526,53.3,90.0,80.68
Travis Head,Travis Head,Hyderabad,5,130,0.86,201.89,191.54,130.53,-0.088,53.3,62.25,80.68
Travis Head,Travis Head,Mullanpur,1,15,0.0,201.89,140.0,135.45,0.0,53.3,21.0,80.68
Travis Head,Travis Head,Mumbai,1,31,0.304,201.89,167.74,115.79,-0.369,53.3,52.0,80.68
Tristan Stubbs,Tristan Stubbs,Chennai,1,21,0.0,169.12,95.24,110.29,0.0,34.5,20.0,64.93
Tristan Stubbs,Tristan Stubbs,Delhi,4,65,0.436,169.12,196.92,139.7,0.207,34.5,64.0,64.93
Tristan Stubbs,Tristan Stubbs,Jaipur,1,24,0.0,169.12,187.5,127.06,0.0,34.5,0.0,64.93
Tristan Stubbs,Tristan Stubbs,Kolkata,1,7,0.0,169.12,57.14,139.66,0.0,34.5,4.0,64.93
Tristan Stubbs,Tristan Stubbs,Lucknow,1,9,0.0,169.12,166.67,112.83,0.0,34.5,0.0,64.93
Tristan Stubbs,Tristan Stubbs,Mullanpur,1,8,0.0,169.12,62.5,135.45,0.0,34.5,5.0,64.93
Tristan Stubbs,Tristan Stubbs,Mumbai,4,39,0.31,169.12,205.13,115.79,0.389,34.5,40.0,64.93
Tristan Stubbs,Tristan Stubbs,Visakhapatnam,2,35,0.306,169.12,162.86,130.42,-0.053,34.5,28.5,64.93
Venkatesh Iyer,Venkatesh Iyer,Ahmedabad,1,82,0.677,128.06,204.88,117.77,0.803,26.92,84.0,61.1
Venkatesh Iyer,Venkatesh Iyer,Bengaluru,2,61,0.396,128.06,145.9,133.24,0.146,26.92,44.5,61.1
Venkatesh Iyer,Venkatesh Iyer,Chennai,2,12,0.0,128.06,100.0,110.29,0.0,26.92,6.0,61.1
Venkatesh Iyer,Venkatesh Iyer,Delhi,1,2,0.0,128.06,0.0,139.7,0.0,26.92,0.0,61.1
Venkatesh Iyer,Venkatesh Iyer,Hyderabad,1,4,0.0,128.06,175.0,130.53,0.0,26.92,7.0,61.1
Venkatesh Iyer,Venkatesh Iyer,Kolkata,12,190,0.92,128.06,125.79,139.66,-0.017,26.92,23.9,61.1
Venkatesh Iyer,Venkatesh Iyer,Mohali,1,29,0.0,128.06,127.59,145.91,0.0,26.92,37.0,61.1
Venkatesh Iyer,Venkatesh Iyer,Mumbai,11,243,0.95,128.06,118.93,115.79,-0.099,26.92,18.06,61.1
Venkatesh Iyer,Venkatesh Iyer,Pune,2,48,0.326,128.06,125.0,116.06,-0.033,26.92,60.0,61.1
Vijay Shankar,Vijay Shankar,Ahmedabad,7,196,0.926,132.85,144.9,117.77,0.126,20.95,35.5,57.27
Vijay Shankar,Vijay Shankar,Bengaluru,2,44,0.317,132.85,161.36,133.24,0.233,20.95,35.5,57.27
Vijay Shankar,Vijay Shankar,Chennai,2,25,0.0,132.85,116.0,110.29,0.0,20.95,14.5,57.27
Vijay Shankar,Vijay Shankar,Delhi,1,24,0.0,132.85,129.17,139.7,0.0,20.95,31.0,57.27
Vijay Shankar,Vijay Shankar,Jaipur,1,11,0.0,132.85,154.55,127.06,0.0,20.95,17.0,57.27
Vijay Shankar,Vijay Shankar,Kolkata,1,26,0.0,132.85,219.23,139.66,0.0,20.95,0.0,57.27
Vijay Shankar,Vijay Shankar,Lucknow,2,30,0.304,132.85,93.33,112.83,-0.45,20.95,14.0,57.27
Vijay Shankar,Vijay Shankar,Mumbai,3,35,0.306,132.85,108.57,115.79,-0.263,20.95,9.5,57.27
Vijay Shankar,Vijay Shankar,Pune,2,22,0.0,132.85,68.18,116.06,0.0,20.95,7.5,57.27
Virat Kohli,Virat Kohli,Ahmedabad,2,106,0.833,134.33,147.17,117.77,0.134,40.38,78.0,57.36
Virat Kohli,Virat Kohli,Bengaluru,12,414,0.95,134.33,154.59,133.24,0.165,40.38,64.0,57.36
Virat Kohli,Virat Kohli,Chennai,1,21,0.0,134.33,104.76,110.29,0.0,40.38,22.0,57.36
Virat Kohli,Virat Kohli,Delhi,1,47,0.323,134.33,119.15,139.7,-0.113,40.38,56.0,57.36
Virat Kohli,Virat Kohli,Dharamsala,1,52,0.34,134.33,186.54,129.46,0.452,40.38,97.0,57.36
Virat Kohli,Virat Kohli,Hyderabad,2,108,0.836,134.33,144.44,130.53,0.086,40.38,78.0,57.36
Virat Kohli,Virat Kohli,Jaipur,2,97,0.806,134.33,146.39,127.06,0.108,40.38,142.0,57.36
Virat Kohli,Virat Kohli,Kolkata,3,51,0.336,134.33,129.41,139.66,-0.037,40.38,22.0,57.36
Virat Kohli,Virat Kohli,Lucknow,1,32,0.305,134.33,103.12,112.83,-0.356,40.38,33.0,57.36
Virat Kohli,Virat Kohli,Mohali,1,48,0.326,134.33,127.08,145.91,-0.049,40.38,61.0,57.36
Virat Kohli,Virat Kohli,Mumbai,13,245,0.95,134.33,120.0,115.79,-0.155,40.38,21.0,57.36
Virat Kohli,Virat Kohli,Pune,3,82,0.677,134.33,114.63,116.06,-0.212,40.38,18.8,57.36
Vishnu Vinod,Vishnu Vinod,Ahmedabad,1,16,0.0,119.35,75.0,117.77,0.0,12.33,6.0,54.05
Vishnu Vinod,Vishnu Vinod,Lucknow,1,4,0.0,119.35,100.0,112.83,0.0,12.33,4.0,54.05
Vishnu Vinod,Vishnu Vinod,Mumbai,1,20,0.0,119.35,150.0,115.79,0.0,12.33,30.0,54.05
Washington Sundar,Washington Sundar,Ahmedabad,1,2,0.0,108.47,0.0,117.77,0.0,12.0,0.0,44.79
Washington Sundar,Washington Sundar,Chennai,1,6,0.0,108.47,150.0,110.29,0.0,12.0,0.0,44.79
Washington Sundar,Washington Sundar,Hyderabad,3,27,0.0,108.47,148.15,130.53,0.0,12.0,20.0,44.79
Washington Sundar,Washington Sundar,Lucknow,1,29,0.0,108.47,58.62,112.83,0.0,12.0,17.0,44.79
Washington Sundar,Washington Sundar,Mumbai,4,63,0.415,108.47,131.75,115.79,0.252,12.0,16.6,44.79
Washington Sundar,Washington Sundar,Pune,3,27,0.0,108.47,177.78,116.06,0.0,12.0,16.0,44.79
Will Jacks,Will Jacks,Ahmedabad,1,84,0.702,185.29,252.38,117.77,0.701,31.5,0.0,78.31
Will Jacks,Will Jacks,Bengaluru,2,7,0.0,185.29,114.29,133.24,0.0,31.5,8.0,78.31
Will Jacks,Will Jacks,Dharamsala,1,7,0.0,185.29,171.43,129.46,0.0,31.5,12.0,78.31
Will Jacks,Will Jacks,Hyderabad,1,9,0.0,185.29,66.67,130.53,0.0,31.5,6.0,78.31
Will Jacks,Will Jacks,Kolkata,1,32,0.305,185.29,178.12,139.66,-0.053,31.5,57.0,78.31
Will Jacks,Will Jacks,Mumbai,1,6,0.0,185.29,133.33,115.79,0.0,31.5,8.0,78.31
Yashasvi Jaiswal,Yashasvi Jaiswal,Ahmedabad,3,74,0.56,153.33,124.32,117.77,-0.303,33.77,15.33,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Bengaluru,1,37,0.308,153.33,129.73,133.24,-0.193,33.77,48.0,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Chennai,1,8,0.0,153.33,125.0,110.29,0.0,33.77,10.0,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Delhi,1,2,0.0,153.33,200.0,139.7,0.0,33.77,4.0,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Dharamsala,1,38,0.309,153.33,139.47,129.46,-0.12,33.77,53.0,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Guwahati,2,43,0.315,153.33,176.74,105.94,0.303,33.77,38.0,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Hyderabad,2,78,0.62,153.33,157.69,130.53,0.037,33.77,61.5,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Jaipur,10,216,0.946,153.33,156.02,127.06,0.024,33.77,42.12,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Kolkata,3,66,0.448,153.33,186.36,139.66,0.246,33.77,61.5,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Lucknow,1,18,0.0,153.33,138.89,112.83,0.0,33.77,25.0,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Mullanpur,1,30,0.304,153.33,136.67,135.45,-0.132,33.77,41.0,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Mumbai,8,232,0.95,153.33,154.31,115.79,0.011,33.77,39.78,73.55
Yashasvi Jaiswal,Yashasvi Jaiswal,Pune,1,17,0.0,153.33,135.29,116.06,0.0,33.77,23.0,73.55
Yudhvir Singh,Yudhvir Singh,Jaipur,1,1,0.0,88.89,100.0,127.06,0.0,2.67,1.0,75.0
Yudhvir Singh,Yudhvir Singh,Lucknow,2,8,0.0,88.89,87.5,112.83,0.0,2.67,3.5,75.0
