Player_Name,Kaggle_Match_Name,City,Sample_Innings,Sample_Balls,Confidence_Weight,Overall_Econ,City_Econ,City_Baseline_Econ,City_Deviation,Overall_Avg,City_Avg,Overall_SR,City_SR
Abdul Samad,Abdul Samad,Mumbai,1,12,0.0,8.5,8.0,9.73,0.0,17.0,0.0,12.0,0.0
Abhishek Sharma,Abhishek Sharma,Ahmedabad,1,12,0.0,8.72,13.0,9.7,0.0,42.17,0.0,29.0,0.0
Abhishek Sharma,Abhishek Sharma,Bengaluru,1,6,0.0,8.72,10.0,10.3,0.0,42.17,0.0,29.0,0.0
Abhishek Sharma,Abhishek Sharma,Delhi,1,18,0.0,8.72,8.67,10.16,0.0,42.17,26.0,29.0,18.0
Abhishek Sharma,Abhishek Sharma,Hyderabad,4,48,0.326,8.72,11.12,9.77,-0.213,42.17,89.0,29.0,48.0
Abhishek Sharma,Abhishek Sharma,Jaipur,1,12,0.0,8.72,8.0,9.51,0.0,42.17,0.0,29.0,0.0
Abhishek Sharma,Abhishek Sharma,Mumbai,2,18,0.0,8.72,8.0,9.73,0.0,42.17,0.0,29.0,0.0
Abhishek Sharma,Abhishek Sharma,Pune,1,6,0.0,8.72,15.0,8.78,0.0,42.17,0.0,29.0,0.0
Adam Zampa,Adam Zampa,Ahmedabad,1,48,0.326,8.55,8.0,9.7,0.049,23.5,16.0,16.5,12.0
Adam Zampa,Adam Zampa,Chennai,1,24,0.0,8.55,10.75,9.25,0.0,23.5,43.0,16.5,24.0
Adam Zampa,Adam Zampa,Dharamsala,1,24,0.0,8.55,6.5,9.52,0.0,23.5,26.0,16.5,24.0
Adam Zampa,Adam Zampa,Jaipur,3,60,0.387,8.55,8.8,9.51,-0.024,23.5,17.6,16.5,12.0
Akash Deep,Akash Deep,Bengaluru,1,18,0.0,11.9,9.67,10.3,0.0,45.57,29.0,23.43,18.0
Akash Deep,Akash Deep,Kolkata,1,12,0.0,11.9,17.0,10.68,0.0,45.57,0.0,23.43,0.0
Akash Deep,Akash Deep,Mumbai,5,175,0.905,11.9,13.12,9.73,-0.109,45.57,42.56,23.43,19.44
Akash Deep,Akash Deep,Pune,1,24,0.0,11.9,5.0,8.78,0.0,45.57,10.0,23.43,12.0
Akash Madhwal,Akash Madhwal,Ahmedabad,1,48,0.326,9.77,13.0,9.7,-0.292,22.32,26.0,13.79,12.0
Akash Madhwal,Akash Madhwal,Chennai,2,27,0.0,9.77,2.22,9.25,0.0,22.32,1.43,13.79,3.86
Akash Madhwal,Akash Madhwal,Lucknow,1,24,0.0,9.77,7.75,8.28,0.0,22.32,0.0,13.79,0.0
Akash Madhwal,Akash Madhwal,Mohali,1,15,0.0,9.77,12.8,9.42,0.0,22.32,0.0,13.79,0.0
Akash Madhwal,Akash Madhwal,Mullanpur,1,18,0.0,9.77,15.33,8.88,0.0,22.32,46.0,13.79,18.0
Akash Madhwal,Akash Madhwal,Mumbai,7,147,0.877,9.77,9.88,9.73,-0.01,22.32,22.0,13.79,13.36
Akash Singh,Akash Singh,Bengaluru,1,18,0.0,9.87,11.67,10.3,0.0,45.4,35.0,27.6,18.0
Akash Singh,Akash Singh,Chennai,3,60,0.387,9.87,9.2,9.25,0.067,45.4,30.67,27.6,20.0
Akash Singh,Akash Singh,Jaipur,1,12,0.0,9.87,16.0,9.51,0.0,45.4,0.0,27.6,0.0
Akash Singh,Akash Singh,Kolkata,1,24,0.0,9.87,7.25,10.68,0.0,45.4,29.0,27.6,24.0
Andre Russell,Andre Russell,Bengaluru,2,48,0.326,10.22,7.38,10.3,0.227,17.67,14.75,10.46,12.0
Andre Russell,Andre Russell,Chennai,1,6,0.0,10.22,8.0,9.25,0.0,17.67,0.0,10.46,0.0
Andre Russell,Andre Russell,Delhi,1,6,0.0,10.22,12.0,10.16,0.0,17.67,0.0,10.46,0.0
Andre Russell,Andre Russell,Hyderabad,1,6,0.0,10.22,15.0,9.77,0.0,17.67,15.0,10.46,6.0
Andre Russell,Andre Russell,Kolkata,11,106,0.833,10.22,12.32,10.68,-0.157,17.67,21.8,10.46,10.6
Andre Russell,Andre Russell,Lucknow,1,12,0.0,10.22,9.0,8.28,0.0,17.67,9.0,10.46,6.0
Andre Russell,Andre Russell,Mumbai,11,191,0.921,10.22,11.32,9.73,-0.099,17.67,16.36,10.46,8.68
Andre Russell,Andre Russell,Pune,3,48,0.326,10.22,6.62,8.78,0.396,17.67,10.6,10.46,9.6
Andre Russell,Andre Russell,Visakhapatnam,1,8,0.0,10.22,10.77,10.82,0.0,17.67,14.0,10.46,8.0
Anrich Nortje,Anrich Nortje,Ahmedabad,1,48,0.326,9.29,9.75,9.7,-0.041,28.5,39.0,18.44,24.0
Anrich Nortje,Anrich Nortje,Bengaluru,1,24,0.0,9.29,8.5,10.3,0.0,28.5,0.0,18.44,0.0
Anrich Nortje,Anrich Nortje,Delhi,7,152,0.882,9.29,10.12,10.16,-0.068,28.5,42.67,18.44,25.33
Anrich Nortje,Anrich Nortje,Guwahati,1,24,0.0,9.29,11.0,9.61,0.0,28.5,0.0,18.44,0.0
Anrich Nortje,Anrich Nortje,Hyderabad,1,24,0.0,9.29,8.25,9.77,0.0,28.5,16.5,18.44,12.0
Anrich Nortje,Anrich Nortje,Jaipur,1,24,0.0,9.29,12.5,9.51,0.0,28.5,50.0,18.44,24.0
Anrich Nortje,Anrich Nortje,Mumbai,7,228,0.95,9.29,10.24,9.73,-0.085,28.5,29.92,18.44,17.54
Anrich Nortje,Anrich Nortje,Visakhapatnam,2,41,0.312,9.29,12.35,10.82,-0.222,28.5,42.0,18.44,20.5
Anshul Kamboj,Anshul Kamboj,Mumbai,1,24,0.0,10.5,10.75,9.73,0.0,42.0,43.0,24.0,24.0
Anukul Roy,Anukul Roy,Bengaluru,1,12,0.0,8.82,3.0,10.3,0.0,45.0,0.0,31.0,0.0
Anukul Roy,Anukul Roy,Chennai,1,10,0.0,8.82,10.59,9.25,0.0,45.0,0.0,31.0,0.0
Anukul Roy,Anukul Roy,Delhi,1,24,0.0,8.82,4.75,10.16,0.0,45.0,9.5,31.0,12.0
Anukul Roy,Anukul Roy,Hyderabad,1,18,0.0,8.82,8.67,9.77,0.0,45.0,26.0,31.0,18.0
Anukul Roy,Anukul Roy,Kolkata,2,18,0.0,8.82,18.67,10.68,0.0,45.0,56.0,31.0,18.0
Anukul Roy,Anukul Roy,Mumbai,1,24,0.0,8.82,7.0,9.73,0.0,45.0,28.0,31.0,24.0
Anukul Roy,Anukul Roy,Pune,1,18,0.0,8.82,9.0,8.78,0.0,45.0,0.0,31.0,0.0
Arjun Tendulkar,Arjun Tendulkar,Ahmedabad,1,24,0.0,10.0,4.5,9.7,0.0,25.0,9.0,15.67,12.0
Arjun Tendulkar,Arjun Tendulkar,Hyderabad,1,15,0.0,10.0,7.6,9.77,0.0,25.0,19.0,15.67,15.0
Arjun Tendulkar,Arjun Tendulkar,Mumbai,1,18,0.0,10.0,16.0,9.73,0.0,25.0,48.0,15.67,18.0
Arshad Khan,Arshad Khan,Bengaluru,1,14,0.0,13.19,12.61,10.3,0.0,49.6,29.0,23.2,14.0
Arshad Khan,Arshad Khan,Chennai,1,10,0.0,13.19,16.47,9.25,0.0,49.6,0.0,23.2,0.0
Arshad Khan,Arshad Khan,Delhi,1,6,0.0,13.19,12.0,10.16,0.0,49.6,0.0,23.2,0.0
Arshad Khan,Arshad Khan,Kolkata,1,12,0.0,13.19,12.5,10.68,0.0,49.6,0.0,23.2,0.0
Arshad Khan,Arshad Khan,Lucknow,1,19,0.0,13.19,10.62,8.28,0.0,49.6,0.0,23.2,0.0
Arshad Khan,Arshad Khan,Mohali,1,24,0.0,13.19,12.0,9.42,0.0,49.6,48.0,23.2,24.0
Arshad Khan,Arshad Khan,Mumbai,2,25,0.0,13.19,14.05,9.73,0.0,49.6,29.5,23.2,12.5
Arshdeep Singh,Arshdeep Singh,Ahmedabad,1,48,0.326,9.03,9.25,9.7,-0.02,26.82,0.0,17.95,0.0
Arshdeep Singh,Arshdeep Singh,Bengaluru,1,20,0.0,9.03,12.73,10.3,0.0,26.82,0.0,17.95,0.0
Arshdeep Singh,Arshdeep Singh,Chennai,2,44,0.317,9.03,11.23,9.25,-0.218,26.82,41.0,17.95,22.0
Arshdeep Singh,Arshdeep Singh,Delhi,1,24,0.0,9.03,8.0,10.16,0.0,26.82,0.0,17.95,0.0
Arshdeep Singh,Arshdeep Singh,Dharamsala,3,66,0.448,9.03,11.36,9.52,-0.218,26.82,31.25,17.95,16.5
Arshdeep Singh,Arshdeep Singh,Guwahati,1,24,0.0,9.03,11.75,9.61,0.0,26.82,23.5,17.95,12.0
Arshdeep Singh,Arshdeep Singh,Hyderabad,1,18,0.0,9.03,6.67,9.77,0.0,26.82,20.0,17.95,18.0
Arshdeep Singh,Arshdeep Singh,Kolkata,2,48,0.326,9.03,10.5,10.68,-0.109,26.82,28.0,17.95,16.0
Arshdeep Singh,Arshdeep Singh,Lucknow,2,36,0.307,9.03,8.83,8.28,0.025,26.82,17.67,17.95,12.0
Arshdeep Singh,Arshdeep Singh,Mohali,5,110,0.839,9.03,11.04,9.42,-0.192,26.82,33.67,17.95,18.33
Arshdeep Singh,Arshdeep Singh,Mullanpur,5,102,0.824,9.03,9.06,8.88,-0.003,26.82,19.25,17.95,12.75
Arshdeep Singh,Arshdeep Singh,Mumbai,13,363,0.95,9.03,8.31,9.73,0.065,26.82,26.47,17.95,19.11
Arshdeep Singh,Arshdeep Singh,Pune,2,48,0.326,9.03,7.0,8.78,0.224,26.82,28.0,17.95,24.0
Avesh Khan,Avesh Khan,Ahmedabad,1,48,0.326,8.77,8.75,9.7,0.002,25.64,35.0,17.57,24.0
Avesh Khan,Avesh Khan,Bengaluru,1,24,0.0,8.77,13.75,10.3,0.0,25.64,0.0,17.57,0.0
Avesh Khan,Avesh Khan,Chennai,1,18,0.0,8.77,13.0,9.25,0.0,25.64,39.0,17.57,18.0
Avesh Khan,Avesh Khan,Delhi,1,12,0.0,8.77,21.0,10.16,0.0,25.64,0.0,17.57,0.0
Avesh Khan,Avesh Khan,Hyderabad,2,36,0.307,8.77,11.5,9.77,-0.243,25.64,23.0,17.57,12.0
Avesh Khan,Avesh Khan,Jaipur,6,135,0.865,8.77,9.42,9.51,-0.061,25.64,35.33,17.57,22.5
Avesh Khan,Avesh Khan,Kolkata,2,47,0.323,8.77,10.51,10.68,-0.13,25.64,27.33,17.57,15.67
Avesh Khan,Avesh Khan,Lucknow,4,84,0.702,8.77,8.36,8.28,0.05,25.64,39.0,17.57,28.0
Avesh Khan,Avesh Khan,Mohali,1,12,0.0,8.77,14.0,9.42,0.0,25.64,0.0,17.57,0.0
Avesh Khan,Avesh Khan,Mullanpur,1,24,0.0,8.77,8.75,8.88,0.0,25.64,17.5,17.57,12.0
Avesh Khan,Avesh Khan,Mumbai,10,316,0.95,8.77,9.24,9.73,-0.042,25.64,27.06,17.57,17.56
Avesh Khan,Avesh Khan,Pune,3,56,0.359,8.77,7.74,8.78,0.113,25.64,14.4,17.57,11.2
Axar Patel,Axar Patel,Ahmedabad,2,96,0.801,7.12,5.12,9.7,0.18,30.02,41.0,25.32,48.0
Axar Patel,Axar Patel,Bengaluru,1,18,0.0,7.12,8.33,10.3,0.0,30.02,25.0,25.32,18.0
Axar Patel,Axar Patel,Chennai,1,24,0.0,7.12,6.75,9.25,0.0,30.02,13.5,25.32,12.0
Axar Patel,Axar Patel,Delhi,10,198,0.928,7.12,7.58,10.16,-0.038,30.02,35.71,25.32,28.29
Axar Patel,Axar Patel,Guwahati,1,24,0.0,7.12,9.5,9.61,0.0,30.02,0.0,25.32,0.0
Axar Patel,Axar Patel,Hyderabad,1,24,0.0,7.12,5.25,9.77,0.0,30.02,10.5,25.32,12.0
Axar Patel,Axar Patel,Jaipur,1,24,0.0,7.12,5.25,9.51,0.0,30.02,21.0,25.32,24.0
Axar Patel,Axar Patel,Kolkata,1,24,0.0,7.12,6.25,10.68,0.0,30.02,12.5,25.32,12.0
Axar Patel,Axar Patel,Lucknow,2,48,0.326,7.12,8.12,8.28,-0.125,30.02,65.0,25.32,48.0
Axar Patel,Axar Patel,Mullanpur,1,24,0.0,7.12,6.5,8.88,0.0,30.02,0.0,25.32,0.0
Axar Patel,Axar Patel,Mumbai,13,324,0.95,7.12,7.3,9.73,-0.017,30.02,39.4,25.32,32.4
Axar Patel,Axar Patel,Pune,1,24,0.0,7.12,9.25,8.78,0.0,30.02,0.0,25.32,0.0
Axar Patel,Axar Patel,Visakhapatnam,2,24,0.0,7.12,9.75,10.82,0.0,30.02,39.0,25.32,24.0
Ayush Badoni,Ayush Badoni,Hyderabad,1,6,0.0,8.78,19.0,9.77,0.0,18.0,0.0,12.5,0.0
Ayush Badoni,Ayush Badoni,Jaipur,1,6,0.0,8.78,6.0,9.51,0.0,18.0,0.0,12.5,0.0
Ayush Badoni,Ayush Badoni,Mohali,1,1,0.0,8.78,0.0,9.42,0.0,18.0,0.0,12.5,0.0
Ayush Badoni,Ayush Badoni,Mumbai,2,12,0.0,8.78,6.0,9.73,0.0,18.0,6.0,12.5,6.0
Azmatullah Omarzai,Azmatullah Omarzai,Ahmedabad,4,146,0.876,8.86,9.55,9.7,-0.063,46.5,29.0,31.5,18.25
Azmatullah Omarzai,Azmatullah Omarzai,Chennai,1,18,0.0,8.86,10.33,9.25,0.0,46.5,0.0,31.5,0.0
Azmatullah Omarzai,Azmatullah Omarzai,Delhi,1,24,0.0,8.86,8.5,10.16,0.0,46.5,0.0,31.5,0.0
Azmatullah Omarzai,Azmatullah Omarzai,Mullanpur,1,12,0.0,8.86,6.5,8.88,0.0,46.5,0.0,31.5,0.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Ahmedabad,2,90,0.763,8.17,7.47,9.7,0.064,34.53,11.2,25.36,9.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Bengaluru,1,18,0.0,8.17,14.0,10.3,0.0,34.53,0.0,25.36,0.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Chennai,2,36,0.307,8.17,8.33,9.25,-0.015,34.53,50.0,25.36,36.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Delhi,2,48,0.326,8.17,9.88,10.16,-0.14,34.53,39.5,25.36,24.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Hyderabad,12,258,0.95,8.17,8.56,9.77,-0.034,34.53,28.31,25.36,19.85
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Jaipur,1,24,0.0,8.17,11.0,9.51,0.0,34.53,44.0,25.36,24.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Kolkata,2,48,0.326,8.17,10.12,10.68,-0.145,34.53,81.0,25.36,48.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Lucknow,1,12,0.0,8.17,9.5,8.28,0.0,34.53,19.0,25.36,12.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Mullanpur,1,24,0.0,8.17,8.25,8.88,0.0,34.53,16.5,25.36,12.0
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Mumbai,13,385,0.95,8.17,7.63,9.73,0.049,34.53,25.79,25.36,20.26
Bhuvneshwar Kumar,Bhuvneshwar Kumar,Pune,3,72,0.53,8.17,6.92,8.78,0.138,34.53,41.5,25.36,36.0
Chetan Sakariya,Chetan Sakariya,Delhi,1,22,0.0,8.44,8.11,10.16,0.0,29.95,30.0,21.3,22.0
Chetan Sakariya,Chetan Sakariya,Lucknow,1,24,0.0,8.44,13.25,8.28,0.0,29.95,26.5,21.3,12.0
Chetan Sakariya,Chetan Sakariya,Mumbai,3,90,0.763,8.44,7.33,9.73,0.099,29.95,22.0,21.3,18.0
Darshan Nalkande,Darshan Nalkande,Ahmedabad,2,34,0.306,10.88,8.77,9.7,0.191,24.67,25.0,14.0,17.0
Darshan Nalkande,Darshan Nalkande,Chennai,1,24,0.0,10.88,11.25,9.25,0.0,24.67,45.0,14.0,24.0
Darshan Nalkande,Darshan Nalkande,Lucknow,1,12,0.0,10.88,10.5,8.28,0.0,24.67,10.5,14.0,6.0
Darshan Nalkande,Darshan Nalkande,Mumbai,2,44,0.317,10.88,11.1,9.73,-0.02,24.67,40.5,14.0,22.0
Deepak Chahar,Deepak Chahar,Ahmedabad,2,96,0.801,8.47,8.88,9.7,-0.037,28.41,71.0,20.16,48.0
Deepak Chahar,Deepak Chahar,Chennai,10,182,0.912,8.47,8.58,9.25,-0.011,28.41,20.0,20.16,14.0
Deepak Chahar,Deepak Chahar,Delhi,1,24,0.0,8.47,5.5,10.16,0.0,28.41,7.33,20.16,8.0
Deepak Chahar,Deepak Chahar,Hyderabad,1,19,0.0,8.47,10.0,9.77,0.0,28.41,32.0,20.16,19.0
Deepak Chahar,Deepak Chahar,Lucknow,1,18,0.0,8.47,8.67,8.28,0.0,28.41,0.0,20.16,0.0
Deepak Chahar,Deepak Chahar,Mumbai,1,6,0.0,8.47,10.0,9.73,0.0,28.41,0.0,20.16,0.0
Deepak Chahar,Deepak Chahar,Visakhapatnam,1,24,0.0,8.47,10.5,10.82,0.0,28.41,0.0,20.16,0.0
Deepak Hooda,Deepak Hooda,Lucknow,2,18,0.0,8.7,7.0,8.28,0.0,66.67,0.0,46.0,0.0
Deepak Hooda,Deepak Hooda,Mumbai,2,24,0.0,8.7,10.75,9.73,0.0,66.67,43.0,46.0,24.0
Dushmantha Chameera,Dushmantha Chameera,Kolkata,2,42,0.314,9.19,14.71,10.68,-0.411,48.0,0.0,31.33,0.0
Dushmantha Chameera,Dushmantha Chameera,Mumbai,8,192,0.922,9.19,9.59,9.73,-0.036,48.0,30.7,31.33,19.2
Dushmantha Chameera,Dushmantha Chameera,Pune,3,66,0.448,9.19,5.91,8.78,0.362,48.0,21.67,31.33,22.0
Fazalhaq Farooqi,Fazalhaq Farooqi,Ahmedabad,1,36,0.307,9.01,10.33,9.7,-0.12,37.83,31.0,25.33,18.0
Fazalhaq Farooqi,Fazalhaq Farooqi,Hyderabad,2,44,0.317,9.01,10.14,9.77,-0.101,37.83,37.0,25.33,22.0
Fazalhaq Farooqi,Fazalhaq Farooqi,Lucknow,1,18,0.0,9.01,4.67,8.28,0.0,37.83,14.0,25.33,18.0
Fazalhaq Farooqi,Fazalhaq Farooqi,Mumbai,3,66,0.448,9.01,8.36,9.73,0.058,37.83,46.0,25.33,33.0
Gerald Coetzee,Gerald Coetzee,Ahmedabad,1,48,0.326,10.24,7.25,9.7,0.27,26.23,14.5,15.46,12.0
Gerald Coetzee,Gerald Coetzee,Hyderabad,1,24,0.0,10.24,15.25,9.77,0.0,26.23,61.0,15.46,24.0
Gerald Coetzee,Gerald Coetzee,Jaipur,1,12,0.0,10.24,12.5,9.51,0.0,26.23,0.0,15.46,0.0
Gerald Coetzee,Gerald Coetzee,Lucknow,1,18,0.0,10.24,11.0,8.28,0.0,26.23,33.0,15.46,18.0
Gerald Coetzee,Gerald Coetzee,Mullanpur,1,24,0.0,10.24,8.5,8.88,0.0,26.23,11.33,15.46,8.0
Gerald Coetzee,Gerald Coetzee,Mumbai,5,99,0.814,10.24,10.61,9.73,-0.033,26.23,29.17,15.46,16.5
Glenn Maxwell,Glenn Maxwell,Ahmedabad,2,72,0.53,8.06,7.5,9.7,0.05,29.29,45.0,22.0,36.0
Glenn Maxwell,Glenn Maxwell,Bengaluru,5,75,0.575,8.06,9.6,10.3,-0.124,29.29,24.0,22.0,15.0
Glenn Maxwell,Glenn Maxwell,Chennai,1,6,0.0,8.06,7.0,9.25,0.0,29.29,0.0,22.0,0.0
Glenn Maxwell,Glenn Maxwell,Delhi,1,10,0.0,8.06,8.82,10.16,0.0,29.29,0.0,22.0,0.0
Glenn Maxwell,Glenn Maxwell,Jaipur,1,6,0.0,8.06,3.0,9.51,0.0,29.29,3.0,22.0,6.0
Glenn Maxwell,Glenn Maxwell,Lucknow,1,6,0.0,8.06,3.0,8.28,0.0,29.29,3.0,22.0,6.0
Glenn Maxwell,Glenn Maxwell,Mohali,1,6,0.0,8.06,5.0,9.42,0.0,29.29,0.0,22.0,0.0
Glenn Maxwell,Glenn Maxwell,Mumbai,8,132,0.862,8.06,8.18,9.73,-0.011,29.29,22.5,22.0,16.5
Glenn Maxwell,Glenn Maxwell,Pune,2,30,0.304,8.06,5.2,8.78,0.315,29.29,13.0,22.0,15.0
Gurnoor Brar,Gurnoor Brar,Mohali,1,18,0.0,14.0,14.0,9.42,0.0,0.0,0.0,0.0,0.0
Hardik Pandya,Hardik Pandya,Ahmedabad,9,276,0.95,9.02,8.83,9.7,0.017,35.36,33.83,23.59,23.0
Hardik Pandya,Hardik Pandya,Delhi,2,30,0.304,9.02,12.6,10.16,-0.295,35.36,0.0,23.59,0.0
Hardik Pandya,Hardik Pandya,Hyderabad,1,24,0.0,9.02,11.5,9.77,0.0,35.36,46.0,23.59,24.0
Hardik Pandya,Hardik Pandya,Jaipur,2,24,0.0,9.02,11.0,9.51,0.0,35.36,44.0,23.59,24.0
Hardik Pandya,Hardik Pandya,Kolkata,2,30,0.304,9.02,9.6,10.68,-0.044,35.36,48.0,23.59,30.0
Hardik Pandya,Hardik Pandya,Lucknow,2,30,0.304,9.02,6.6,8.28,0.3,35.36,11.0,23.59,10.0
Hardik Pandya,Hardik Pandya,Mullanpur,1,24,0.0,9.02,8.25,8.88,0.0,35.36,33.0,23.59,24.0
Hardik Pandya,Hardik Pandya,Mumbai,10,228,0.95,9.02,8.89,9.73,0.011,35.36,26.0,23.59,17.54
Hardik Pandya,Hardik Pandya,Pune,2,30,0.304,9.02,6.4,8.78,0.288,35.36,32.0,23.59,30.0
Harpreet Brar,Harpreet Brar,Ahmedabad,1,48,0.326,7.43,8.25,9.7,-0.075,30.04,33.0,24.29,24.0
Harpreet Brar,Harpreet Brar,Bengaluru,1,24,0.0,7.43,4.25,10.3,0.0,30.04,8.5,24.29,12.0
Harpreet Brar,Harpreet Brar,Chennai,1,24,0.0,7.43,4.25,9.25,0.0,30.04,8.5,24.29,12.0
Harpreet Brar,Harpreet Brar,Delhi,1,24,0.0,7.43,7.5,10.16,0.0,30.04,7.5,24.29,6.0
Harpreet Brar,Harpreet Brar,Dharamsala,1,6,0.0,7.43,19.0,9.52,0.0,30.04,0.0,24.29,0.0
Harpreet Brar,Harpreet Brar,Guwahati,1,12,0.0,7.43,7.5,9.61,0.0,30.04,0.0,24.29,0.0
Harpreet Brar,Harpreet Brar,Hyderabad,1,19,0.0,7.43,8.12,9.77,0.0,30.04,0.0,24.29,0.0
Harpreet Brar,Harpreet Brar,Kolkata,2,18,0.0,7.43,8.33,10.68,0.0,30.04,25.0,24.29,18.0
Harpreet Brar,Harpreet Brar,Lucknow,2,24,0.0,7.43,6.0,8.28,0.0,30.04,24.0,24.29,24.0
Harpreet Brar,Harpreet Brar,Mohali,4,60,0.387,7.43,8.0,9.42,-0.055,30.04,26.67,24.29,20.0
Harpreet Brar,Harpreet Brar,Mullanpur,5,102,0.824,7.43,8.29,8.88,-0.093,30.04,141.0,24.29,102.0
Harpreet Brar,Harpreet Brar,Mumbai,6,144,0.874,7.43,9.62,9.73,-0.197,30.04,57.75,24.29,36.0
Harshal Patel,Harshal Patel,Ahmedabad,2,86,0.725,8.76,10.21,9.7,-0.131,20.27,73.0,13.96,43.0
Harshal Patel,Harshal Patel,Bengaluru,8,179,0.909,8.76,9.97,10.3,-0.097,20.27,33.0,13.96,19.89
Harshal Patel,Harshal Patel,Chennai,1,6,0.0,8.76,12.0,9.25,0.0,20.27,0.0,13.96,0.0
Harshal Patel,Harshal Patel,Delhi,1,12,0.0,8.76,16.0,10.16,0.0,20.27,32.0,13.96,12.0
Harshal Patel,Harshal Patel,Dharamsala,2,46,0.321,8.76,8.05,9.52,0.067,20.27,12.4,13.96,9.2
Harshal Patel,Harshal Patel,Hyderabad,1,24,0.0,8.76,9.25,9.77,0.0,20.27,37.0,13.96,24.0
Harshal Patel,Harshal Patel,Kolkata,3,50,0.332,8.76,11.81,10.68,-0.227,20.27,49.0,13.96,25.0
Harshal Patel,Harshal Patel,Lucknow,2,47,0.323,8.76,8.59,8.28,0.021,20.27,22.33,13.96,15.67
Harshal Patel,Harshal Patel,Mohali,1,20,0.0,8.76,6.97,9.42,0.0,20.27,23.0,13.96,20.0
Harshal Patel,Harshal Patel,Mullanpur,5,102,0.824,8.76,8.76,8.88,-0.0,20.27,10.64,13.96,7.29
Harshal Patel,Harshal Patel,Mumbai,11,293,0.95,8.76,8.14,9.73,0.056,20.27,23.35,13.96,17.24
Harshal Patel,Harshal Patel,Pune,3,72,0.53,8.76,8.08,8.78,0.075,20.27,16.17,13.96,12.0
Harshit Rana,Harshit Rana,Bengaluru,1,24,0.0,9.34,9.75,10.3,0.0,24.8,19.5,15.95,12.0
